'Start Hour','Start Minute','End Hour','End Minute','Start Station','End Station'
21,17,21,26,31028,31018
21,17,23,26,31244,31244
21,17,21,29,31263,31623
21,17,21,20,31263,31228
21,17,21,29,31613,31637
21,17,21,44,31317,31121
21,17,21,22,31084,31045
21,17,21,36,31001,31007
21,17,21,27,31232,31244
21,17,21,39,31285,31234
21,17,21,23,31214,31101
21,17,21,21,31007,31090
21,17,21,31,31623,31265
21,17,21,28,31107,31602
21,18,21,22,31202,31268
21,16,21,42,31260,31509
21,16,22,30,31235,31235
21,16,21,26,31505,31109
21,16,21,34,31200,31641
21,16,21,28,31228,31519
21,16,21,28,31022,31036
21,16,22,29,31235,31235
21,16,21,21,31241,31213
21,16,21,22,31223,31604
21,16,21,36,31238,31623
21,16,21,49,31205,31257
21,15,21,20,31112,31106
21,15,22,17,31247,31247
21,15,22,18,31247,31247
21,15,21,20,31612,31613
21,15,21,18,31623,31623
21,15,21,29,31276,31627
21,15,21,30,31277,31101
21,15,21,19,31613,31606
21,15,21,40,31303,31268
21,15,21,20,31109,31281
21,15,21,49,31205,31257
21,14,22,15,31220,31259
21,14,22,15,31220,31259
21,14,22,15,31220,31259
21,14,21,20,31097,31041
21,14,21,26,31115,31278
21,14,21,20,31221,31204
21,14,21,28,31109,31508
21,14,21,19,31237,31279
21,14,21,19,31101,31201
21,14,21,36,31265,31623
21,14,22,54,31204,31220
21,13,21,16,31266,31281
21,13,21,20,31623,31632
21,13,21,39,31271,31232
21,13,21,28,31630,31637
21,13,21,39,31271,31232
21,13,21,29,31621,31629
21,13,21,23,31215,31258
21,12,22,10,31225,31288
21,12,22,5,31247,31248
21,12,21,34,31258,31286
21,12,21,21,31042,31047
21,12,22,10,31225,31288
21,12,21,29,31630,31623
21,12,22,5,31247,31248
21,13,21,27,31602,31602
21,11,21,28,31025,31039
21,11,21,25,31208,31639
21,11,21,30,31265,31227
21,11,21,14,32025,32026
21,11,21,21,31031,31022
21,10,21,17,31047,31097
21,10,21,17,31120,31214
21,10,21,17,31286,31101
21,10,21,14,31109,31281
21,10,21,40,31221,31269
21,10,21,27,31312,31275
21,9,21,24,31237,31267
21,9,21,22,31114,31115
21,9,21,15,31262,31265
21,9,21,21,31101,31200
21,9,21,32,31613,31603
21,9,21,12,32013,32002
21,10,21,21,31101,31200
21,8,21,20,31240,31258
21,8,21,24,31633,31275
21,8,21,23,31400,31202
21,8,21,16,31237,31312
21,8,22,1,31303,31609
21,8,21,18,31519,31101
21,8,21,10,31031,31016
21,8,21,18,31115,31101
21,8,21,17,31119,31121
21,8,21,11,31200,31200
21,8,22,54,31215,31623
21,8,21,26,31201,31627
21,8,21,33,31289,31071
21,9,21,16,31630,31618
21,7,21,14,31312,31226
21,7,21,16,31623,31612
21,7,21,15,31207,31400
21,7,21,22,31228,31101
21,7,21,15,31218,31609
21,7,21,22,31214,31104
21,7,21,31,31308,31303
21,7,21,32,31641,31637
21,7,21,32,31641,31637
21,7,21,37,31312,31712
21,7,21,16,31630,31625
21,7,21,19,31280,31103
21,7,21,33,31634,31623
21,8,21,26,31255,31305
21,8,21,33,31634,31623
21,6,21,13,31281,31228
21,6,21,14,31611,31639
21,6,21,14,31207,31281
21,6,21,27,31289,31031
21,6,21,19,31042,31084
21,6,21,16,31623,31612
21,6,23,13,31200,31200
21,6,21,24,31048,31903
21,6,21,14,31104,31307
21,5,21,11,31104,31107
21,5,21,13,31519,31639
21,5,21,21,31281,31506
21,5,21,14,31047,31085
21,5,21,24,31286,31105
21,5,21,32,31641,31637
21,5,21,11,31122,31104
21,5,21,11,31122,31104
21,6,21,15,31623,31613
21,4,21,11,31278,31221
21,4,21,17,31273,31609
21,4,21,7,31117,31101
21,4,21,16,31288,31265
21,4,21,17,31265,31639
21,4,21,8,31613,31606
21,3,21,7,31602,31103
21,3,21,23,31282,31285
21,3,21,18,31104,31302
21,3,21,6,31204,31257
21,3,21,12,31269,31640
21,3,21,30,31267,31618
21,3,21,45,31041,31041
21,3,21,11,31603,31620
21,3,21,20,31245,31100
21,3,21,17,31047,31097
21,3,21,17,31047,31097
21,3,21,27,31624,31609
21,3,21,17,32048,31317
21,3,21,8,31288,31248
21,4,21,13,31209,31244
21,4,21,14,31209,31244
21,4,21,12,31267,31114
21,4,21,5,31225,31225
21,4,21,14,31265,31615
21,2,21,9,31623,31640
21,2,21,13,31400,31268
21,2,21,31,31251,31603
21,2,21,35,31037,31004
21,2,21,22,31615,31105
21,2,21,7,31223,31636
21,2,21,6,31228,31266
21,2,21,18,31200,31114
21,2,21,13,31245,31265
21,2,21,7,31121,31113
21,2,21,7,31040,31033
21,1,22,7,31240,31275
21,1,21,3,31285,31255
21,1,21,29,31014,31258
21,1,21,5,31400,31115
21,1,21,10,31274,31280
21,1,21,17,31229,31638
21,1,21,8,31623,31618
21,1,21,58,31209,31225
21,1,21,5,31266,31265
21,1,21,8,31623,31618
21,1,21,23,31265,31209
21,1,21,9,31623,31640
21,1,21,8,31203,31101
21,2,21,5,31020,31065
21,0,21,14,31267,31103
21,0,21,58,31240,31247
21,0,22,45,31238,31275
21,0,21,22,31255,31612
21,0,21,9,31519,31513
21,0,21,29,31274,31509
21,0,21,33,31277,31610
21,0,21,12,31105,31203
21,0,21,2,31232,31262
21,0,21,7,31266,31228
21,0,21,19,32033,32016
21,0,21,30,31110,31314
21,0,21,30,31014,31258
21,0,21,31,31102,31269
21,0,21,12,31105,31203
21,1,21,6,31007,31009
20,59,21,6,31604,31623
20,59,21,6,31200,31237
20,59,21,10,31104,31102
20,58,21,5,31033,31036
20,58,21,3,31241,31223
20,58,21,23,31214,31285
20,58,21,7,31238,31285
20,58,21,21,31257,31200
20,58,21,15,31246,31215
20,58,21,0,31641,31639
20,58,21,8,31238,31223
20,58,21,19,31258,31014
20,58,21,4,31281,31519
20,58,21,4,31281,31519
20,59,21,5,31215,31275
20,57,21,5,31203,31200
20,57,21,25,31241,31626
20,57,21,2,31600,31519
20,57,20,59,31091,31004
20,57,21,24,32005,32052
20,57,21,24,32005,32052
20,57,21,14,31217,31609
20,57,21,35,31237,31237
20,57,21,6,31612,31607
20,57,21,12,31121,31109
20,57,21,18,31249,31263
20,57,21,2,31224,31237
20,58,22,53,31279,31220
20,56,21,33,31241,31002
20,56,21,21,31232,31639
20,56,21,15,31201,31245
20,56,21,13,31119,31405
20,56,21,35,31237,31237
20,56,21,12,32021,32055
20,56,21,29,31617,31637
20,56,21,39,31502,31638
20,56,21,4,31303,31300
20,56,21,39,31502,31638
20,56,21,16,31200,31503
20,57,21,39,31502,31638
20,57,21,8,31303,31310
20,55,21,21,31228,31634
20,55,21,33,31250,31623
20,55,21,3,31200,31101
20,55,21,0,31004,31006
20,55,20,58,31214,31278
20,55,21,20,31258,31066
20,55,21,12,31256,31629
20,55,21,0,31209,31108
20,55,21,4,31274,31242
20,55,21,2,31266,31201
20,55,20,59,31277,31277
20,55,20,59,31004,31006
20,55,21,1,31101,31214
20,54,22,31,31623,31240
20,54,21,7,31625,31712
20,54,21,19,31271,31247
20,54,21,6,31232,31282
20,54,20,59,31200,31201
20,54,21,22,31281,31503
20,54,21,3,31114,31203
20,55,22,2,31407,31629
20,53,21,2,31235,31204
20,53,21,6,31223,31207
20,53,21,17,31241,31613
20,53,21,4,31200,31257
20,53,21,4,31245,31101
20,53,20,58,31229,31268
20,53,21,2,31279,31279
20,53,20,57,31119,31105
20,53,22,53,31279,31220
20,53,21,1,31239,31114
20,53,21,32,31631,31623
20,53,20,58,31042,31903
20,53,20,58,31205,31285
20,53,21,12,31105,31300
20,53,21,5,31105,31270
20,52,21,12,31019,31215
20,52,21,7,31305,31406
20,52,21,3,31226,31237
20,52,21,3,31226,31237
20,52,21,6,31101,31204
20,52,21,10,31108,31108
20,52,21,7,31274,31617
20,52,21,5,31618,31803
20,52,21,7,31241,31228
20,52,21,3,31271,31604
20,52,21,11,31260,31104
20,52,21,7,31201,31268
20,52,21,20,31202,31506
20,52,21,11,31611,31625
20,52,20,58,31274,31238
20,53,21,0,31201,31119
20,53,21,11,31258,31258
20,51,21,0,31086,31099
20,51,20,57,31625,31618
20,51,20,57,31007,31009
20,51,21,19,31519,31406
20,51,21,21,31285,31609
20,51,20,57,31007,31009
20,51,21,5,31211,31240
20,51,22,31,31623,31240
20,51,21,1,31407,31401
20,50,21,17,31312,31258
20,50,21,17,31312,31258
20,50,20,54,31619,31631
20,50,21,22,31274,31304
20,50,20,56,31201,31266
20,50,20,58,31612,31611
20,50,20,55,31109,31203
20,50,20,54,31245,31203
20,50,21,18,31603,31400
20,50,21,1,31049,31079
20,50,21,0,31047,31088
20,51,20,57,31285,31110
20,51,21,5,31249,31240
20,51,20,56,31245,31266
20,49,21,16,31023,31022
20,49,21,8,31246,31201
20,49,20,58,31241,31636
20,49,21,15,31200,31119
20,49,21,0,31214,31602
20,49,20,59,31200,31101
20,49,20,59,31080,31026
20,48,20,58,31107,31229
20,48,21,2,31313,31229
20,48,20,54,31101,31201
20,48,20,54,31101,31201
20,48,20,53,31214,31241
20,48,21,36,31266,31517
20,48,20,57,31617,31623
20,49,21,7,31110,31228
20,47,21,3,31107,31221
20,47,21,5,31603,31603
20,47,20,55,31613,31631
20,47,21,11,31227,31607
20,47,20,50,31028,31030
20,47,20,57,31220,31270
20,47,20,59,31228,31503
20,46,20,57,31222,31604
20,46,20,59,31638,31631
20,46,22,25,31271,31228
20,46,20,48,31241,31239
20,46,20,56,31606,31614
20,46,20,53,31203,31202
20,46,21,47,31265,31202
20,46,21,2,31639,31108
20,46,20,51,31229,31200
20,46,21,12,31618,31513
20,46,21,25,31008,31008
20,46,21,6,31215,31289
20,46,22,32,31623,31240
20,47,20,51,31205,31285
20,45,20,50,31094,31030
20,45,20,58,31612,31802
20,45,21,10,31226,31312
20,45,21,2,31243,31604
20,45,20,53,31640,31639
20,45,20,51,31101,31105
20,45,21,4,31225,31289
20,45,22,25,31271,31228
20,45,21,10,31108,31108
20,45,21,4,31225,31289
20,46,20,54,31203,31603
20,44,20,55,31519,31200
20,44,21,4,31274,31247
20,44,20,51,31104,31267
20,44,20,53,31214,31119
20,44,20,52,31108,31623
20,44,20,56,31631,31631
20,44,20,52,31084,31044
20,44,20,46,31278,31214
20,44,20,56,31229,31121
20,44,20,46,31005,31005
20,44,21,5,31201,31503
20,44,20,52,31623,31271
20,45,20,54,31241,31111
20,45,20,55,31238,31111
20,45,20,48,31214,31201
20,43,20,53,31514,31509
20,43,20,52,31212,31229
20,43,20,47,31269,31612
20,43,20,45,31246,31237
20,43,20,50,31013,31004
20,43,21,4,31274,31247
20,43,20,58,31228,31101
20,43,21,1,31302,31406
20,43,20,57,31248,31600
20,42,20,58,31246,31228
20,42,21,0,31211,31289
20,42,21,5,31314,31107
20,42,21,0,31115,31110
20,42,21,14,31016,31265
20,42,20,59,31509,31601
20,42,21,1,31247,31241
20,42,20,53,32019,31408
20,43,20,51,31047,31042
20,43,20,53,31514,31509
20,43,20,48,31614,31623
20,41,20,52,31616,31617
20,41,20,50,31203,31265
20,41,20,48,31901,31037
20,41,20,47,31229,31201
20,41,20,51,31268,31110
20,41,21,53,31288,31288
20,41,20,56,31503,31229
20,41,21,2,31249,31008
20,41,21,51,31288,31288
20,41,20,47,31303,31313
20,41,20,48,31625,31606
20,41,21,1,31211,31289
20,42,20,52,31101,31251
20,42,21,3,31202,31014
20,40,20,42,31807,31801
20,40,20,51,31016,31094
20,40,20,47,31232,31624
20,40,20,57,31274,31512
20,40,20,52,31080,31211
20,40,20,50,31103,31214
20,40,20,44,31204,31257
20,40,21,46,31270,31228
20,40,20,46,31226,31312
20,40,20,42,31079,31029
20,40,20,46,31232,31223
20,40,21,45,31270,31228
20,41,21,1,31247,31241
20,41,21,4,31211,31102
20,39,20,55,31041,31099
20,39,20,48,31221,31229
20,39,20,51,31110,31201
20,39,20,55,31041,31099
20,39,20,49,31227,31246
20,39,20,41,31123,31117
20,39,20,57,31247,31240
20,39,20,45,31215,31275
20,39,20,44,31268,31506
20,39,21,23,31249,31231
20,39,20,54,31102,31512
20,39,20,43,32008,32055
20,39,21,9,31237,31275
20,39,21,7,31606,31639
20,39,20,43,31230,31270
20,39,20,43,31101,31282
20,39,20,52,31230,31503
20,39,20,51,31203,31265
20,39,20,53,31638,31513
20,39,20,57,31247,31240
20,39,21,2,31263,31117
20,40,20,48,31309,31308
20,40,20,45,31267,31222
20,40,20,50,31612,31603
20,38,20,43,31278,31214
20,38,20,51,31247,31634
20,38,20,59,31262,31247
20,38,21,33,31910,31910
20,38,20,50,31102,31203
20,38,20,51,31283,31117
20,38,20,50,31102,31203
20,38,20,59,31262,31247
20,38,20,59,31281,31617
20,38,20,44,31283,31280
20,39,21,5,31637,31237
20,37,21,7,31245,31639
20,37,20,52,31213,31121
20,37,20,50,31264,31623
20,37,20,49,31264,31623
20,37,20,58,31274,31639
20,37,20,59,31274,31103
20,37,21,6,31010,31084
20,37,20,45,31229,31105
20,37,21,18,31247,31258
20,37,21,33,31910,31910
20,37,20,44,31404,31403
20,36,20,50,31264,31623
20,36,20,49,31264,31623
20,36,21,5,31247,31247
20,36,20,46,31285,31241
20,36,20,42,31214,31114
20,36,20,41,32034,32024
20,36,20,44,31109,31201
20,36,20,40,31048,31045
20,36,20,46,31283,31101
20,36,20,57,31255,31115
20,36,20,39,31622,31611
20,36,20,42,31201,31278
20,36,20,39,31622,31611
20,36,20,49,31241,31638
20,37,20,52,32048,31317
20,37,20,40,31048,31045
20,35,20,40,31111,31214
20,35,20,38,31623,31639
20,35,20,39,31705,31704
20,35,20,48,31241,31103
20,35,20,42,31122,31214
20,35,20,54,31247,31624
20,35,20,54,31247,31624
20,35,21,20,31303,31265
20,35,20,37,31269,31618
20,35,20,58,31231,31228
20,35,20,49,31240,31270
20,35,21,1,31099,31002
20,35,20,44,31258,31277
20,35,21,8,31238,31258
20,36,20,42,31104,31278
20,36,21,0,31258,31121
20,34,20,42,31624,31263
20,34,21,8,31201,31632
20,34,20,56,31270,31289
20,34,20,35,31247,31247
20,34,20,41,31283,31280
20,34,20,56,31270,31289
20,34,20,44,31614,31623
20,34,20,58,31270,31289
20,34,20,40,31600,31281
20,34,20,58,31270,31289
20,34,21,9,31269,31276
20,35,21,1,31099,31002
20,33,21,1,31308,31308
20,33,20,37,31101,31282
20,33,20,48,31111,31123
20,33,22,23,31912,31912
20,33,20,41,31604,31636
20,33,20,39,31241,31214
20,33,20,47,31101,31280
20,33,20,55,31203,31258
20,33,20,39,32008,32003
20,33,20,51,31634,31619
20,34,20,51,31634,31619
20,32,20,51,31200,31200
20,32,20,34,31230,31230
20,32,20,38,31617,31616
20,32,22,7,31228,31228
20,32,20,37,31211,31211
20,32,21,2,31501,31110
20,32,20,38,31024,31026
20,32,20,43,31114,31201
20,32,20,43,31114,31201
20,32,21,0,31259,31240
20,32,20,40,31300,31305
20,33,20,53,31208,31604
20,31,21,49,31238,31216
20,31,20,42,31119,31200
20,31,20,42,31285,31201
20,31,20,44,31624,31613
20,31,20,42,31101,31600
20,31,20,43,31287,31238
20,31,20,54,31247,31500
20,31,20,40,31238,31203
20,31,20,41,31245,31400
20,31,20,50,31115,31313
20,31,20,43,31263,31200
20,31,20,42,31264,31625
20,31,20,35,31245,31202
20,30,20,41,31241,31101
20,30,20,49,31108,31224
20,30,20,43,31048,31082
20,30,20,40,31237,31204
20,30,20,38,31302,31303
20,30,20,45,31232,31505
20,30,20,45,31238,31223
20,30,21,48,31238,31216
20,31,20,44,31624,31613
20,29,20,59,31237,31014
20,29,22,7,31228,31228
20,29,21,2,31308,31308
20,29,20,59,31237,31014
20,29,20,52,31208,31605
20,29,22,3,31202,31506
20,29,20,40,31910,31010
20,29,20,46,31102,31245
20,29,20,38,31241,31229
20,29,20,36,31611,31640
20,29,20,54,31258,31228
20,28,20,49,31027,31228
20,28,20,43,31506,31101
20,28,20,48,31241,31209
20,28,20,40,31215,31251
20,28,20,36,31307,31300
20,28,21,12,31265,31008
20,28,20,51,31244,31267
20,29,20,43,31212,31600
20,29,20,45,31203,31639
20,27,20,36,31013,31005
20,27,23,37,31208,31613
20,27,20,33,31281,31201
20,27,20,40,31312,31200
20,27,20,39,31260,31267
20,27,20,41,31109,31115
20,27,20,40,31039,31080
20,27,20,35,31244,31605
20,27,20,35,31606,31622
20,27,20,40,31281,31102
20,27,20,50,31262,31503
20,27,20,38,31508,31227
20,27,20,53,31080,31080
20,27,20,35,31634,31108
20,27,20,53,31080,31080
20,27,22,6,31624,31624
20,27,20,34,31214,31109
20,27,20,39,31200,31222
20,28,20,38,31518,31617
20,26,20,37,31313,31278
20,26,20,36,31634,31613
20,26,20,32,31262,31265
20,26,20,33,31239,31101
20,26,20,40,31312,31200
20,27,20,35,31621,31616
20,25,20,31,31278,31104
20,25,20,40,31240,31215
20,25,20,41,31247,31208
20,25,20,34,31275,31214
20,25,20,40,31240,31215
20,25,20,39,31203,31616
20,25,20,41,31036,31016
20,25,20,49,31276,31249
20,25,20,38,31101,31257
20,25,20,51,31235,31235
20,25,20,30,31241,31213
20,25,20,56,31258,31604
20,25,20,41,31600,31505
20,25,22,6,31624,31624
20,25,20,43,31228,31637
20,25,20,37,31228,31508
20,25,20,43,31616,31228
20,25,20,37,31609,31208
20,26,20,30,31238,31241
20,24,20,57,31289,31238
20,24,20,30,31600,31519
20,24,20,41,31314,31215
20,24,20,36,31240,31217
20,24,20,39,31230,31616
20,24,20,34,31102,31229
20,24,21,4,31262,31091
20,24,20,57,31289,31238
20,24,20,40,31240,31215
20,24,20,29,31618,31625
20,24,20,36,31214,31117
20,24,20,41,31281,31616
20,24,20,35,31223,31201
20,24,20,42,31037,31900
20,24,20,32,31203,31256
20,24,20,33,31250,31229
20,24,20,45,31244,31223
20,24,20,32,31237,31225
20,23,22,6,31624,31624
20,23,20,33,31268,31506
20,23,20,41,31274,31258
20,23,21,8,31231,31258
20,23,20,43,31289,31257
20,23,21,3,31637,31288
20,23,20,29,31269,31640
20,23,20,57,31289,31238
20,23,20,36,31202,31400
20,23,20,35,31206,31620
20,23,20,28,31281,31509
20,24,20,51,31258,31269
20,22,20,37,31237,31236
20,22,20,38,31014,31200
20,22,20,24,31262,31262
20,22,20,43,31605,31712
20,22,20,31,31289,31238
20,22,20,29,31029,31094
20,22,20,29,31308,31318
20,22,20,38,31613,31621
20,22,20,42,31235,31202
20,22,20,47,31275,31611
20,23,20,38,31258,31244
20,23,20,30,31222,31620
20,23,20,27,31707,31705
20,23,20,45,31249,31101
20,23,20,35,31611,31618
20,23,20,49,31276,31249
20,21,20,49,31276,31249
20,21,20,43,31289,31257
20,21,20,41,31275,31600
20,21,20,45,31265,31243
20,21,20,41,31222,31602
20,21,20,23,31214,31201
20,21,20,41,31606,31641
20,21,20,30,31278,31221
20,21,20,30,31313,31303
20,21,20,41,31233,31123
20,21,20,34,31110,31101
20,21,20,27,31239,31266
20,21,20,41,31306,31110
20,21,20,31,31228,31281
20,21,20,43,31288,31225
20,20,20,27,31265,31265
20,20,20,42,31250,31225
20,20,20,38,31318,32013
20,20,20,38,31039,31025
20,20,22,13,31249,31247
20,20,21,5,31255,31274
20,20,20,26,31203,31266
20,20,20,36,31506,31105
20,20,20,52,31073,31271
20,20,20,56,31290,31246
20,20,20,40,31014,31282
20,20,20,35,31040,31058
20,20,20,55,31518,31400
20,20,21,55,31271,31271
20,20,20,32,31104,31602
20,21,21,55,31271,31271
20,19,20,33,31230,31629
20,19,20,28,31513,31202
20,19,20,43,31016,31227
20,19,20,34,31505,31505
20,19,20,27,31276,31212
20,19,20,27,31254,31201
20,19,20,23,31278,31114
20,19,20,37,31258,31241
20,19,20,32,31206,31110
20,18,20,36,31403,32011
20,18,20,22,31400,31602
20,18,20,32,31114,31118
20,18,21,5,31289,31112
20,18,20,36,31401,31230
20,18,20,24,31231,31232
20,18,20,38,31104,31303
20,18,21,4,31289,31112
20,18,20,38,31266,31406
20,18,20,49,31249,31001
20,19,20,40,31606,31641
20,19,20,33,31265,31207
20,17,20,25,31624,31223
20,17,20,26,31119,31406
20,17,20,40,31250,31281
20,17,20,31,31314,31257
20,17,20,26,31114,31122
20,17,20,31,32040,32040
20,17,21,4,31235,31272
20,17,20,29,31256,31638
20,17,20,22,31505,31616
20,17,20,32,31263,31229
20,17,20,45,31249,31000
20,17,20,29,31230,31204
20,17,20,24,31629,31632
20,18,20,38,31611,31244
20,16,20,36,31247,31631
20,16,20,21,31119,31214
20,16,20,27,31631,31601
20,16,20,38,31223,31108
20,16,20,21,31604,31232
20,16,20,27,31807,31607
20,16,20,40,31008,31249
20,16,20,32,31261,31238
20,16,20,25,31519,31266
20,17,20,25,31519,31266
20,15,20,44,31304,31226
20,15,20,22,31286,31119
20,15,20,22,31304,31305
20,15,20,27,31310,31302
20,15,20,25,31267,31237
20,15,20,21,31616,31618
20,15,20,28,31285,31104
20,15,20,24,31600,31616
20,15,20,32,31609,31249
20,15,20,30,31260,31247
20,15,20,22,31047,31083
20,15,20,18,31400,31404
20,15,20,17,31232,31262
20,16,20,27,31212,31201
20,14,20,31,31278,31406
20,14,20,22,31049,31049
20,14,20,21,31605,31619
20,14,20,42,31613,31504
20,14,20,25,31278,31223
20,14,21,5,31270,31623
20,14,20,35,31405,31281
20,14,20,34,31248,31249
20,14,20,45,31118,31639
20,14,20,43,31014,31119
20,14,20,25,32014,31310
20,15,20,20,31101,31280
20,13,20,24,31266,31223
20,13,20,24,31118,31123
20,13,20,35,31200,31401
20,13,20,27,31239,31281
20,13,20,20,31613,31619
20,13,20,29,31223,31123
20,13,20,32,31230,31269
20,13,20,34,31273,31623
20,13,20,24,31266,31223
20,13,20,37,31314,31241
20,13,20,23,31266,31223
20,13,20,18,31211,31246
20,13,20,21,31628,31634
20,14,20,25,31519,31201
20,14,20,22,31049,31049
20,12,20,30,31116,31230
20,12,20,24,31102,31278
20,12,20,24,31290,31247
20,12,20,37,31031,31031
20,12,20,37,31031,31031
20,12,20,24,31266,31223
20,12,20,37,31314,31241
20,12,20,25,31115,31509
20,12,20,15,31013,31000
20,12,20,23,31623,31500
20,12,20,24,31118,31123
20,11,20,14,31607,31626
20,11,20,15,31014,31077
20,11,20,28,31271,31612
20,11,20,26,31086,31010
20,11,21,54,31289,31204
20,11,20,16,31280,31223
20,11,20,26,31248,31270
20,11,21,55,31289,31204
20,11,20,34,31634,31274
20,11,20,17,31201,31229
20,11,20,16,31103,31101
20,11,20,16,31245,31202
20,11,20,15,31116,31214
20,11,20,52,31634,31602
20,12,20,22,31266,31237
20,10,20,16,31107,31104
20,10,20,15,31600,31263
20,10,20,17,31408,32011
20,10,20,15,31234,31211
20,10,20,29,31609,31241
20,10,20,14,31629,31622
20,10,20,20,31248,31628
20,10,20,38,31289,31219
20,10,20,57,31241,31109
20,10,20,17,31008,31011
20,10,20,28,31271,31612
20,10,21,33,31285,31249
20,10,20,23,31314,31229
20,11,20,33,31202,31260
20,9,20,17,31201,31117
20,9,21,33,31285,31249
20,9,20,21,31104,31123
20,9,20,22,31104,31123
20,9,20,14,31307,31104
20,9,20,11,31307,31305
20,9,20,47,32008,31306
20,9,20,21,31246,31014
20,9,20,21,31231,31266
20,9,20,22,31276,31258
20,9,20,23,31506,31214
20,9,20,17,31503,31202
20,9,20,21,31246,31014
20,9,20,36,31009,31009
20,9,20,21,31272,31619
20,9,20,31,31274,31631
20,9,21,32,31285,31249
20,9,20,29,31223,31123
20,10,20,28,31271,31612
20,8,20,12,31282,31116
20,8,20,16,31102,31118
20,8,20,13,31269,31244
20,8,20,17,31102,31202
20,8,20,25,31290,31247
20,8,20,23,31203,31280
20,8,20,22,31634,31612
20,8,20,35,31035,31025
20,8,20,23,31307,31215
20,8,20,32,31268,31108
20,8,20,40,31204,31093
20,8,20,10,31623,31639
20,9,20,15,31633,31264
20,7,20,15,31116,31280
20,7,20,20,31708,31805
20,7,20,39,31289,31219
20,7,20,16,31515,31403
20,7,20,13,31260,31237
20,7,20,19,31281,31229
20,7,20,25,31221,31101
20,7,20,38,31289,31219
20,7,20,10,31020,31030
20,7,20,35,31289,31121
20,7,20,11,31610,31626
20,7,20,22,31112,31215
20,7,20,51,32048,31015
20,7,20,13,31408,32026
20,7,20,36,31240,31641
20,7,20,36,31240,31641
20,7,20,41,31253,31505
20,8,20,23,31232,31237
20,8,20,39,31258,31516
20,8,20,18,31101,31254
20,6,20,16,31639,31610
20,6,20,25,31069,31069
20,6,20,16,31634,31244
20,6,20,19,31207,31114
20,6,20,24,31202,31616
20,6,20,24,31069,31069
20,6,20,14,31200,31312
20,6,20,49,31233,31249
20,6,20,20,31289,31285
20,6,20,16,31230,31623
20,6,20,33,31240,31211
20,6,20,15,31254,31203
20,7,20,15,31212,31203
20,7,20,32,31227,31077
20,5,20,29,31249,31505
20,5,20,10,31024,31049
20,5,20,19,31265,31637
20,5,20,13,31508,31611
20,5,22,10,31217,31248
20,5,20,20,31212,31015
20,5,20,7,31006,31091
20,5,20,12,31106,31122
20,5,22,23,31258,31213
20,5,20,15,31214,31251
20,5,20,17,31201,31122
20,5,20,25,31247,31247
20,5,20,11,31123,31229
20,5,20,18,31207,31116
20,5,20,40,31289,31616
20,6,20,10,31229,31200
20,6,20,14,31100,31278
20,4,22,10,31217,31248
20,4,20,23,31249,31240
20,4,22,16,31119,31203
